Date,Symbol,NBars1min,RV_1min,BPV_1min,NBars_1min,RV_5min,BPV_5min,NBars_5min,RV_10min,BPV_10min,NBars_10min,RV_15min,BPV_15min,NBars_15min,RV_30min,BPV_30min,NBars_30min,RVol_5min,LogRV_5min,Open_sess,Close_sess,High_sess,Low_sess,CloseToClose_LogRet,Overnight_LogRet
2012-02-06,NDX,390,0.0000202178,0.0000196966,390,0.0000161175,0.0000177451,78,0.0000158162,0.0000156330,39,0.0000172104,0.0000090496,26,0.0000082977,0.0000077263,13,0.0040146560,-11.0356072210,2519.3300000000,2527.9300000000,2527.9300000000,2513.6600000000,-0.0000672464,-0.0034750393
2012-02-07,NDX,390,0.0000297166,0.0000275416,390,0.0000264717,0.0000249048,78,0.0000266616,0.0000235650,39,0.0000211129,0.0000175773,26,0.0000325880,0.0000234774,13,0.0051450687,-10.5394331192,2522.7900000000,2531.7900000000,2537.6400000000,2514.9000000000,0.0015257764,-0.0020353541
2012-02-08,NDX,389,0.0000228793,0.0000204481,389,0.0000254799,0.0000241725,78,0.0000277063,0.0000181065,39,0.0000367662,0.0000173697,26,0.0000322465,0.0000425916,13,0.0050477576,-10.5776223539,2533.4800000000,2545.2100000000,2545.7700000000,2524.2100000000,0.0052865989,0.0006672892
2012-02-09,NDX,389,0.0000407412,0.0000360436,389,0.0000374361,0.0000359020,78,0.0000424494,0.0000470176,39,0.0000309233,0.0000396360,26,0.0000343491,0.0000320888,13,0.0061185045,-10.1928751392,2553.6300000000,2563.9100000000,2567.2800000000,2541.4200000000,0.0073202757,0.0033027150
2012-02-10,NDX,390,0.0000376426,0.0000376736,390,0.0000349668,0.0000386821,78,0.0000315063,0.0000268716,39,0.0000307820,0.0000294976,26,0.0000207473,0.0000226756,13,0.0059132761,-10.2611105434,2543.8300000000,2547.1200000000,2553.1000000000,2537.9900000000,-0.0065701279,-0.0078626177
2012-02-13,NDX,390,0.0000261883,0.0000223444,390,0.0000204215,0.0000179614,78,0.0000225493,0.0000203028,39,0.0000177061,0.0000219680,26,0.0000135533,0.0000099345,13,0.0045190130,-10.7989233242,2564.9300000000,2569.0700000000,2572.5800000000,2554.4100000000,0.0085806566,0.0069678787
2012-02-14,NDX,390,0.0000318272,0.0000285848,390,0.0000316694,0.0000322820,78,0.0000456137,0.0000504610,39,0.0000458815,0.0000475510,26,0.0000603641,0.0000159052,13,0.0056275594,-10.3601588761,2561.6000000000,2574.4100000000,2574.4100000000,2553.9500000000,0.0020764159,-0.0029119025
2012-02-15,NDX,389,0.0000949691,0.0000939946,389,0.0000880872,0.0000820794,78,0.0001001763,0.0001170115,39,0.0001070997,0.0001191463,26,0.0001024358,0.0000876656,13,0.0093854766,-9.3371836513,2585.4700000000,2555.7800000000,2600.9600000000,2552.5600000000,-0.0072629208,0.0042869280
2012-02-16,NDX,390,0.0000510809,0.0000495639,390,0.0000495079,0.0000525431,78,0.0000428826,0.0000375419,39,0.0000416092,0.0000323880,26,0.0000485693,0.0000630208,13,0.0070361843,-9.9133785065,2555.5500000000,2591.1600000000,2594.7100000000,2551.5900000000,0.0137481911,-0.0000899961
2012-02-17,NDX,390,0.0000307169,0.0000302547,390,0.0000282916,0.0000288914,78,0.0000192968,0.0000195263,39,0.0000227688,0.0000189993,26,0.0000149572,0.0000175309,13,0.0053189894,-10.4729439272,2587.2200000000,2584.2300000000,2593.5600000000,2572.8500000000,-0.0026780606,-0.0015217117
2012-02-21,NDX,390,0.0000381380,0.0000355059,390,0.0000427197,0.0000380762,78,0.0000350623,0.0000248434,39,0.0000484876,0.0000333263,26,0.0000466773,0.0000323781,13,0.0065360314,-10.0608502203,2589.2100000000,2589.4300000000,2601.7400000000,2574.3600000000,0.0020101830,0.0019252186
2012-02-22,NDX,390,0.0000386978,0.0000348306,390,0.0000415569,0.0000384988,78,0.0000427163,0.0000408104,39,0.0000321840,0.0000326050,26,0.0000174356,0.0000101796,13,0.0064464628,-10.0884474049,2586.8400000000,2579.1500000000,2593.0500000000,2575.3100000000,-0.0039778870,-0.0010007207
2012-02-23,NDX,390,0.0000425419,0.0000369672,390,0.0000428296,0.0000421400,78,0.0000430249,0.0000416423,39,0.0000275502,0.0000262288,26,0.0000361717,0.0000352906,13,0.0065444294,-10.0582821293,2578.9100000000,2594.7800000000,2598.1000000000,2570.0700000000,0.0060418473,-0.0000930582
2012-02-24,NDX,390,0.0000157530,0.0000155641,390,0.0000195027,0.0000158586,78,0.0000128093,0.0000080089,39,0.0000161740,0.0000140485,26,0.0000102114,0.0000047580,13,0.0044161884,-10.8449565974,2602.6600000000,2604.7800000000,2609.4500000000,2598.6700000000,0.0038464841,0.0030322644
2012-02-27,NDX,390,0.0000360839,0.0000324837,390,0.0000372239,0.0000319728,78,0.0000354138,0.0000324394,39,0.0000402644,0.0000425422,26,0.0000446290,0.0000384345,13,0.0061011406,-10.1985590767,2589.3800000000,2607.7100000000,2616.6700000000,2579.6300000000,0.0011242229,-0.0059297538
2012-02-28,NDX,390,0.0000306182,0.0000311940,390,0.0000360049,0.0000338654,78,0.0000218919,0.0000229692,39,0.0000358598,0.0000303695,26,0.0000296676,0.0000219001,13,0.0060004082,-10.2318555518,2610.0400000000,2633.0800000000,2634.2300000000,2607.5000000000,0.0096818221,0.0008931053
2012-02-29,NDX,385,0.0000519508,0.0000502775,385,0.0000627387,0.0000562006,78,0.0000716799,0.0000619840,39,0.0000403889,0.0000282940,26,0.0000324890,0.0000378564,13,0.0079207771,-9.6765319239,2637.7700000000,2623.6600000000,2645.1900000000,2615.3900000000,-0.0035839741,0.0017795996
2012-03-01,NDX,390,0.0000565293,0.0000439026,390,0.0000561428,0.0000547749,78,0.0000383533,0.0000390877,39,0.0000336021,0.0000317251,26,0.0000138903,0.0000107402,13,0.0074928476,-9.7876127239,2634.2000000000,2644.0600000000,2645.9100000000,2625.4300000000,0.0077453251,0.0040092411
2012-03-02,NDX,390,0.0000261515,0.0000230740,390,0.0000328474,0.0000285565,78,0.0000219305,0.0000147564,39,0.0000252381,0.0000192980,26,0.0000251107,0.0000274090,13,0.0057312692,-10.3236365464,2640.4300000000,2641.7700000000,2650.0000000000,2633.2800000000,-0.0008664676,-0.0013738319
