Date,OriginDate,xi,beta,u,n_exceed,n_hist,converged,sigma,mu
2017-05-19,2017-05-18,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.008145434307,0.00016894964963887552
2017-05-22,2017-05-19,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.007869949795,8.630075136677878e-05
2017-05-23,2017-05-22,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.007609461778,0.00012939182465442414
2017-05-24,2017-05-23,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.007363341883,0.00021867533422377863
2017-05-25,2017-05-24,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.007130982874,0.00020114998671648399
2017-05-26,2017-05-25,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.006911797254,0.000148667494242416
2017-05-30,2017-05-26,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.006705215981,0.0002598204718019907
2017-05-31,2017-05-30,0.1531850676434222,0.521804006420876,1.72296633278399,345,6885,True,0.006535110723,0.0003007004978334317
2017-06-01,2017-05-31,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.006348157589,0.00028057586273746993
2017-06-02,2017-06-01,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.00617543121,6.248276705792671e-05
2017-06-05,2017-06-02,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.006013073841,0.00016717943723676063
2017-06-06,2017-06-05,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.00588468724,0.0003012423520085128
2017-06-07,2017-06-06,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005860934625,0.0003438790046318783
2017-06-08,2017-06-07,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005717876041,0.00022533213991718544
2017-06-09,2017-06-08,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.00558379412,0.0002607566328484117
2017-06-12,2017-06-09,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005474290607,0.0002906663698224749
2017-06-13,2017-06-12,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005377945524,0.0002947245112733237
2017-06-14,2017-06-13,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005265760759,0.000145364194555948
2017-06-15,2017-06-14,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005179565696,0.00029519010371214204
2017-06-16,2017-06-15,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005173066509,0.0003291408551322726
2017-06-19,2017-06-16,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005074543919,0.00026030887425796886
2017-06-20,2017-06-19,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.004982677019,4.1498639933686826e-05
2017-06-21,2017-06-20,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005542105483,0.0004511518656763573
2017-06-22,2017-06-21,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005433751997,0.00028392083298195425
2017-06-23,2017-06-22,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005325488646,0.0002804617127060375
2017-06-26,2017-06-23,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005216760904,0.00022553191766612468
2017-06-27,2017-06-26,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005115270985,0.0002594326290915848
2017-06-28,2017-06-27,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005959414135,0.0004889354875088625
2017-06-29,2017-06-28,0.15270128724556536,0.5284681483410278,1.720867392183951,346,6906,True,0.005810250608,2.904647047927665e-05
2017-06-30,2017-06-29,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.006567240265,0.0005101017721442606
2017-07-03,2017-06-30,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.006381066598,0.00022485951835900936
2017-07-05,2017-07-03,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.00620586108,0.0002030900761012741
2017-07-06,2017-07-05,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.006041130442,0.0002270988106268801
2017-07-07,2017-07-06,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.006953154773,0.0005318616938338183
2017-07-10,2017-07-07,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.006744723075,8.880145345496748e-05
2017-07-11,2017-07-10,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.006548237064,0.00024182161251347367
